"date","season","matchday","goalkeeper","penaltytaker","homegame","result","minute","goaldiff","gkclub","ptclub","gkage","ptage","gkexp","ptexp"
2012-09-01,"12/13",2,"Adler, Rene","Hunt, Aaron",1,"gehalten",42,0,"Hamburger SV","SV Werder Bremen",27,26,6,8
2012-09-01,"12/13",2,"Adler, Rene","Hunt, Aaron",1,"Tor",51,0,"Hamburger SV","SV Werder Bremen",27,26,6,8
2012-09-01,"12/13",2,"Wiese, Tim","Meier4, Alex",2,"Tor",83,-2,"TSG 1899 Hoffenheim","Eintracht Frankfurt",30,29,10,11
2012-09-15,"12/13",3,"Neuer, Manuel","Szalai, Adam",2,"Tor",59,2,"FC Bayern München","1.FSV Mainz 05",26,24,6,3
2012-09-15,"12/13",3,"Zieler, Ron-Robert","Hunt, Aaron",2,"Tor",26,2,"Hannover 96","SV Werder Bremen",23,26,2,8
2012-09-23,"12/13",4,"ter Stegen, Marc-André","Schürrle, André",1,"vorbei",70,0,"Borussia Mönchengladbach","Bayer 04 Leverkusen",20,22,2,3
2012-09-25,"12/13",5,"Wetklo, Christian","Farfan, Jefferson",1,"Tor",21,0,"1.FSV Mainz 05","FC Schalke 04",32,28,8,8
2012-09-26,"12/13",5,"ter Stegen, Marc-André","van der Vaart, Rafael",2,"vorbei",55,1,"Borussia Mönchengladbach","Hamburger SV",20,29,2,13
2012-10-06,"12/13",7,"Schäfer1, Raphael","Caligiuri, Daniel",1,"Tor",90,-1,"1.FC Nürnberg","SC Freiburg",33,24,11,3
2012-10-07,"12/13",7,"Leno, Bernd","Ibisevic, Vedad",1,"Tor",19,1,"Bayer 04 Leverkusen","VfB Stuttgart",20,28,1,8
2012-10-20,"12/13",8,"Benaglio, Diego","Caligiuri, Daniel",2,"Tor",40,0,"VfL Wolfsburg","SC Freiburg",29,24,7,3
2012-10-27,"12/13",9,"Benaglio, Diego","Langeneke, Jens",2,"Tor",70,3,"VfL Wolfsburg","Fortuna Düsseldorf",29,35,7,0
2012-10-27,"12/13",9,"Giefer, Fabian","Diego,",1,"Tor",78,-2,"Fortuna Düsseldorf","VfL Wolfsburg",22,27,3,8
2012-11-03,"12/13",10,"ter Stegen, Marc-André","Caligiuri, Daniel",2,"Tor",77,0,"Borussia Mönchengladbach","SC Freiburg",20,24,2,3
2012-11-03,"12/13",10,"Unnerstall, Lars","Firmino, Roberto",1,"Tor",67,0,"FC Schalke 04","TSG 1899 Hoffenheim",22,21,1,2
2012-11-10,"12/13",11,"Trapp2, Kevin","Alaba, David",1,"Tor",77,-1,"Eintracht Frankfurt","FC Bayern München",22,20,2,3
2012-11-11,"12/13",11,"Zieler, Ron-Robert","Ibisevic, Vedad",1,"Tor",37,-1,"Hannover 96","VfB Stuttgart",23,28,2,8
2012-11-11,"12/13",11,"Ulreich, Sven","Schlaudraff, Jan",2,"Tor",65,1,"VfB Stuttgart","Hannover 96",24,29,5,10
2012-11-11,"12/13",11,"Ulreich, Sven","Abdellaoue, Mohammed",2,"Tor",73,-1,"VfB Stuttgart","Hannover 96",24,27,5,5
2012-11-11,"12/13",11,"ter Stegen, Marc-André","Nehrig, Bernd",1,"Tor",10,0,"Borussia Mönchengladbach","SpVgg Greuther Fürth",20,26,2,6
2012-11-11,"12/13",11,"Grün, Max","Marx2, Thorben",2,"Tor",90,-1,"SpVgg Greuther Fürth","Borussia Mönchengladbach",25,31,0,12
2012-11-17,"12/13",12,"Grün, Max","Lewandowski, Robert",1,"Tor",15,0,"SpVgg Greuther Fürth","Borussia Dortmund",25,24,0,4
2012-11-17,"12/13",12,"Baumann, Oliver","Abdellaoue, Mohammed",1,"Tor",33,1,"SC Freiburg","Hannover 96",22,27,3,5
2012-11-17,"12/13",12,"Amsif, Mohamed","Meier4, Alex",1,"Tor",75,-1,"FC Augsburg","Eintracht Frankfurt",23,29,1,11
2012-11-17,"12/13",12,"Unnerstall, Lars","Kießling, Stefan",1,"gehalten",81,-2,"FC Schalke 04","Bayer 04 Leverkusen",22,28,1,10
2012-11-18,"12/13",12,"Mielitz, Sebastian","Langeneke, Jens",2,"Tor",10,0,"SV Werder Bremen","Fortuna Düsseldorf",23,35,3,0
2012-11-27,"12/13",14,"Adler, Rene","Huntelaar, Klaas-Jan",2,"gehalten",80,2,"Hamburger SV","FC Schalke 04",27,29,6,10
2012-11-27,"12/13",14,"Unnerstall, Lars","Badelj, Milan",1,"Tor",90,-1,"FC Schalke 04","Hamburger SV",22,23,1,4
2012-11-28,"12/13",14,"Baumann, Oliver","Müller8, Thomas",2,"Tor",12,0,"SC Freiburg","FC Bayern München",22,23,3,4
2012-11-28,"12/13",14,"Schäfer1, Raphael","Salihovic, Sejad",2,"Tor",81,2,"1.FC Nürnberg","TSG 1899 Hoffenheim",33,28,11,8
2012-12-01,"12/13",15,"Hesl, Wolfgang","Ibisevic, Vedad",2,"gehalten",45,0,"SpVgg Greuther Fürth","VfB Stuttgart",26,28,5,8
2012-12-08,"12/13",16,"Weidenfeller, Roman","Diego,",2,"Tor",36,1,"Borussia Dortmund","VfL Wolfsburg",32,27,12,8
2012-12-08,"12/13",16,"Benaglio, Diego","Blaszczykowski, Jakub",1,"Tor",61,1,"VfL Wolfsburg","Borussia Dortmund",29,27,7,8
2012-12-08,"12/13",16,"Hildebrand, Timo","Ibisevic, Vedad",1,"Tor",38,0,"FC Schalke 04","VfB Stuttgart",33,28,12,8
2012-12-08,"12/13",16,"Amsif, Mohamed","Müller8, Thomas",2,"Tor",40,0,"FC Augsburg","FC Bayern München",23,23,1,4
2012-12-09,"12/13",16,"Leno, Bernd","Huszti, Szabolcs",1,"Tor",20,1,"Bayer 04 Leverkusen","Hannover 96",20,29,1,8
2012-12-09,"12/13",16,"Leno, Bernd","Huszti, Szabolcs",1,"Tor",69,0,"Bayer 04 Leverkusen","Hannover 96",20,29,1,8
2012-12-14,"12/13",17,"Neuer, Manuel","Marx2, Thorben",2,"Tor",21,0,"FC Bayern München","Borussia Mönchengladbach",26,31,6,12
2013-01-25,"12/13",19,"Schäfer1, Raphael","Blaszczykowski, Jakub",1,"Tor",18,0,"1.FC Nürnberg","Borussia Dortmund",34,27,11,8
2013-01-26,"12/13",19,"ter Stegen, Marc-André","Schahin, Dani",2,"Tor",50,2,"Borussia Mönchengladbach","Fortuna Düsseldorf",20,23,2,0
2013-02-03,"12/13",20,"ter Stegen, Marc-André","Simons, Timmy",1,"Tor",4,0,"Borussia Mönchengladbach","1.FC Nürnberg",20,36,2,12
2013-02-03,"12/13",20,"Leno, Bernd","Blaszczykowski, Jakub",2,"Tor",9,-1,"Bayer 04 Leverkusen","Borussia Dortmund",20,27,1,8
2013-02-03,"12/13",20,"Leno, Bernd","Blaszczykowski, Jakub",2,"gehalten",70,-1,"Bayer 04 Leverkusen","Borussia Dortmund",20,27,1,8
2013-02-09,"12/13",21,"Hildebrand, Timo","Alaba, David",1,"Tor",19,0,"FC Schalke 04","FC Bayern München",33,20,12,3
2013-02-16,"12/13",22,"Mielitz, Sebastian","Caligiuri, Daniel",2,"Tor",55,0,"SV Werder Bremen","SC Freiburg",23,25,3,3
2013-02-16,"12/13",22,"Hesl, Wolfgang","Schahin, Dani",1,"gehalten",3,0,"SpVgg Greuther Fürth","Fortuna Düsseldorf",27,23,5,0
2013-02-23,"12/13",23,"Zieler, Ron-Robert","van der Vaart, Rafael",2,"Tor",13,1,"Hannover 96","Hamburger SV",24,30,2,13
2013-02-23,"12/13",23,"Adler, Rene","Huszti, Szabolcs",1,"Tor",39,0,"Hamburger SV","Hannover 96",28,29,6,8
2013-02-24,"12/13",23,"ter Stegen, Marc-André","Götze, Mario",2,"Tor",31,0,"Borussia Mönchengladbach","Borussia Dortmund",20,20,2,3
2013-03-02,"12/13",24,"Schäfer1, Raphael","Simons, Timmy",1,"Tor",33,0,"SC Freiburg","1.FC Nürnberg",34,36,11,12
2013-03-02,"12/13",24,"Leno, Bernd","Ibisevic, Vedad",2,"Tor",12,0,"Bayer 04 Leverkusen","VfB Stuttgart",21,28,1,8
2013-03-02,"12/13",24,"Ulreich, Sven","Kießling, Stefan",1,"Tor",82,1,"VfB Stuttgart","Bayer 04 Leverkusen",24,29,5,10
2013-03-09,"12/13",25,"Leno, Bernd","Ivanschitz, Andreas",1,"Tor",61,0,"Bayer 04 Leverkusen","1.FSV Mainz 05",21,29,1,13
2013-03-16,"12/13",26,"Grün, Max","Hunt, Aaron",1,"Tor",47,0,"SpVgg Greuther Fürth","SV Werder Bremen",26,26,0,8
2013-03-16,"12/13",26,"Grün, Max","Hunt, Aaron",1,"Tor",70,1,"SpVgg Greuther Fürth","SV Werder Bremen",26,26,0,8
2013-03-17,"12/13",26,"Trapp2, Kevin","Ibisevic, Vedad",2,"Tor",49,1,"Eintracht Frankfurt","VfB Stuttgart",22,28,2,8
2013-03-30,"12/13",27,"Giefer, Fabian","Kießling, Stefan",2,"Tor",22,0,"Fortuna Düsseldorf","Bayer 04 Leverkusen",22,29,3,10
2013-04-06,"12/13",28,"Nikolov, Oka","Alaba, David",2,"vorbei",27,0,"Eintracht Frankfurt","FC Bayern München",38,20,17,3
2013-04-07,"12/13",28,"Schäfer1, Raphael","Szalai, Adam",2,"vorbei",28,0,"1.FC Nürnberg","1.FSV Mainz 05",34,25,11,3
2013-04-13,"12/13",29,"Starke, Tom","Simons, Timmy",2,"gehalten",47,3,"FC Bayern München","1.FC Nürnberg",32,36,9,12
2013-04-13,"12/13",29,"Benaglio, Diego","Salihovic, Sejad",2,"Tor",35,1,"VfL Wolfsburg","TSG 1899 Hoffenheim",29,28,7,8
2013-04-13,"12/13",29,"Leno, Bernd","Raffael,",1,"Tor",87,1,"Bayer 04 Leverkusen","FC Schalke 04",21,28,1,7
2013-04-14,"12/13",29,"Nikolov, Oka","Callsen-Bracker, Jan-Ingwer",1,"vorbei",32,-1,"Eintracht Frankfurt","FC Augsburg",39,28,17,9
2013-04-19,"12/13",30,"Manninger, Alexander","Daems, Filip",1,"Tor",28,0,"FC Augsburg","Borussia Mönchengladbach",35,34,17,12
2013-04-20,"12/13",30,"Nikolov, Oka","Bastos, Michel",2,"gehalten",24,0,"Eintracht Frankfurt","FC Schalke 04",39,29,17,10
2013-04-20,"12/13",30,"Casteels, Koen","Rolfes, Simon",1,"gehalten",24,-1,"TSG 1899 Hoffenheim","Bayer 04 Leverkusen",20,31,0,7
2013-04-20,"12/13",30,"Mielitz, Sebastian","Diego,",2,"Tor",66,-2,"SV Werder Bremen","VfL Wolfsburg",23,28,3,8
2013-04-27,"12/13",31,"Mielitz, Sebastian","Kießling, Stefan",1,"Tor",35,0,"SV Werder Bremen","Bayer 04 Leverkusen",23,29,3,10
2013-04-27,"12/13",31,"Casteels, Koen","Simons, Timmy",2,"Tor",58,2,"TSG 1899 Hoffenheim","1.FC Nürnberg",20,36,0,12
2013-05-04,"12/13",32,"Schäfer1, Raphael","Kießling, Stefan",2,"Tor",62,-1,"1.FC Nürnberg","Bayer 04 Leverkusen",34,29,11,10
2013-05-04,"12/13",32,"Schäfer1, Raphael","Sam, Sidney",2,"vorbei",81,-1,"1.FC Nürnberg","Bayer 04 Leverkusen",34,25,11,5
2013-05-04,"12/13",32,"Casteels, Koen","Hunt, Aaron",1,"Tor",2,0,"TSG 1899 Hoffenheim","SV Werder Bremen",20,26,0,8
2013-05-04,"12/13",32,"Ulreich, Sven","Nehrig, Bernd",2,"gehalten",76,-1,"VfB Stuttgart","SpVgg Greuther Fürth",24,26,5,6
2013-05-04,"12/13",32,"Neuer, Manuel","Lewandowski, Robert",1,"gehalten",60,0,"FC Bayern München","Borussia Dortmund",27,24,6,4
2013-05-11,"12/13",33,"Müller10, Heinz","Hrgota, Branimir",2,"Tor",39,1,"1.FSV Mainz 05","Borussia Mönchengladbach",35,20,9,0
2013-05-11,"12/13",33,"ter Stegen, Marc-André","Ivanschitz, Andreas",1,"Tor",90,3,"Borussia Mönchengladbach","1.FSV Mainz 05",21,29,2,13
2013-05-11,"12/13",33,"Baumann, Oliver","Djurdjic, Nikola",1,"gehalten",90,1,"SC Freiburg","SpVgg Greuther Fürth",23,27,3,6
2013-05-18,"12/13",34,"Benaglio, Diego","Meier4, Alex",2,"Tor",36,2,"VfL Wolfsburg","Eintracht Frankfurt",29,30,7,11
2013-05-18,"12/13",34,"Weidenfeller, Roman","Salihovic, Sejad",2,"Tor",77,1,"Borussia Dortmund","TSG 1899 Hoffenheim",32,28,12,8
2013-05-18,"12/13",34,"Großkreutz, Kevin","Salihovic, Sejad",2,"Tor",82,0,"Borussia Dortmund","TSG 1899 Hoffenheim",24,28,3,8
2013-05-18,"12/13",34,"Manninger, Alexander","Prib, Edgar",2,"gehalten",5,0,"FC Augsburg","SpVgg Greuther Fürth",36,23,17,0
2013-08-09,"13/14",1,"ter Stegen, Marc-André","Müller8, Thomas",1,"gehalten",68,-1,"Borussia Mönchengladbach","FC Bayern München",21,23,3,5
2013-08-09,"13/14",1,"ter Stegen, Marc-André","Alaba, David",1,"Tor",69,-1,"Borussia Mönchengladbach","FC Bayern München",21,21,3,4
2013-08-10,"13/14",1,"Leno, Bernd","Schmid, Jonathan",2,"gehalten",67,2,"Bayer 04 Leverkusen","SC Freiburg",21,23,2,3
2013-08-10,"13/14",1,"Amsif, Mohamed","Lewandowski, Robert",2,"Tor",86,-3,"FC Augsburg","Borussia Dortmund",24,25,2,5
2013-08-10,"13/14",1,"Kraft2, Thomas","Meier4, Alex",2,"Tor",37,2,"Hertha BSC","Eintracht Frankfurt",25,30,3,12
2013-08-11,"13/14",1,"Hildebrand, Timo","van der Vaart, Rafael",2,"Tor",12,1,"FC Schalke 04","Hamburger SV",34,30,13,14
2013-08-17,"13/14",2,"Casteels, Koen","van der Vaart, Rafael",1,"Tor",44,1,"TSG 1899 Hoffenheim","Hamburger SV",21,30,1,14
2013-08-17,"13/14",2,"Zieler, Ron-Robert","Daems, Filip",1,"Tor",66,-2,"Hannover 96","Borussia Mönchengladbach",24,34,3,13
2013-08-18,"13/14",2,"Schäfer1, Raphael","Ronny,",2,"Tor",78,0,"1.FC Nürnberg","Hertha BSC",34,27,12,7
2013-08-18,"13/14",2,"Davari, Daniel","Reus2, Marco",1,"Tor",86,-1,"Eintracht Braunschweig","Borussia Dortmund",25,24,0,4
2013-08-24,"13/14",3,"Schäfer1, Raphael","Alaba, David",1,"gehalten",33,0,"1.FC Nürnberg","FC Bayern München",34,21,12,4
2013-08-24,"13/14",3,"ter Stegen, Marc-André","Kießling, Stefan",1,"Tor",23,0,"Borussia Mönchengladbach","Bayer 04 Leverkusen",21,29,3,11
2013-08-24,"13/14",3,"Hildebrand, Timo","Huszti, Szabolcs",1,"Tor",15,0,"FC Schalke 04","Hannover 96",34,30,13,9
2013-08-24,"13/14",3,"Baumann, Oliver","Salihovic, Sejad",1,"Tor",10,0,"SC Freiburg","TSG 1899 Hoffenheim",23,28,4,9
2013-08-25,"13/14",3,"Hitz, Marwin","Ibisevic, Vedad",2,"Tor",42,2,"FC Augsburg","VfB Stuttgart",26,29,4,9
2013-08-31,"13/14",4,"Kraft2, Thomas","Diego,",1,"Tor",45,0,"Hertha BSC","VfL Wolfsburg",25,28,3,9
2013-08-31,"13/14",4,"Leno, Bernd","Farfan, Jefferson",1,"Tor",83,-1,"Bayer 04 Leverkusen","FC Schalke 04",21,28,2,9
2013-09-14,"13/14",5,"Trapp2, Kevin","Hunt, Aaron",1,"gehalten",58,2,"Eintracht Frankfurt","SV Werder Bremen",23,27,3,9
2013-09-20,"13/14",6,"Petkovic2, Marjan","Kruse2, Max",1,"Tor",72,-1,"Eintracht Braunschweig","Borussia Mönchengladbach",34,25,0,6
2013-09-21,"13/14",6,"Zieler, Ron-Robert","Verhaegh, Paul",2,"Tor",51,0,"Hannover 96","FC Augsburg",24,30,3,9
2013-09-21,"13/14",6,"Manninger, Alexander","Huszti, Szabolcs",1,"Tor",89,0,"FC Augsburg","Hannover 96",36,30,18,9
2013-09-22,"13/14",6,"Trapp2, Kevin","Ibisevic, Vedad",1,"vorbei",90,0,"Eintracht Frankfurt","VfB Stuttgart",23,29,3,9
2013-09-28,"13/14",7,"Baumann, Oliver","Reus2, Marco",1,"Tor",45,-1,"SC Freiburg","Borussia Dortmund",23,24,4,4
2013-09-28,"13/14",7,"Hildebrand, Timo","Firmino, Roberto",1,"Tor",48,2,"FC Schalke 04","TSG 1899 Hoffenheim",34,22,13,3
2013-10-05,"13/14",8,"Manninger, Alexander","Boateng, Kevin-Prince",1,"Tor",16,1,"FC Augsburg","FC Schalke 04",36,26,18,8
2013-10-05,"13/14",8,"Weidenfeller, Roman","Kruse2, Max",1,"Tor",82,0,"Borussia Dortmund","Borussia Mönchengladbach",33,25,13,6
2013-10-18,"13/14",9,"Leno, Bernd","Firmino, Roberto",1,"gehalten",83,2,"Bayer 04 Leverkusen","TSG 1899 Hoffenheim",21,22,2,3
2013-10-19,"13/14",9,"Zieler, Ron-Robert","Reus2, Marco",1,"Tor",4,0,"Hannover 96","Borussia Dortmund",24,24,3,4
2013-10-19,"13/14",9,"Wetklo, Christian","Müller8, Thomas",1,"Tor",82,-2,"1.FSV Mainz 05","FC Bayern München",33,24,9,5
2013-10-25,"13/14",10,"Schäfer1, Raphael","Ibisevic, Vedad",1,"Tor",3,0,"1.FC Nürnberg","VfB Stuttgart",34,29,12,9
2013-10-26,"13/14",10,"Weidenfeller, Roman","Boateng, Kevin-Prince",1,"gehalten",30,1,"Borussia Dortmund","FC Schalke 04",33,26,13,8
2013-10-26,"13/14",10,"Zieler, Ron-Robert","Salihovic, Sejad",2,"Tor",10,0,"Hannover 96","TSG 1899 Hoffenheim",24,29,3,9
2013-11-03,"13/14",11,"Hitz, Marwin","Choupo-Moting, Eric Maxim",2,"Tor",59,2,"FC Augsburg","1.FSV Mainz 05",26,24,4,6
2013-11-03,"13/14",11,"Mielitz, Sebastian","Huszti, Szabolcs",2,"Tor",20,0,"SV Werder Bremen","Hannover 96",24,30,4,9
2013-11-03,"13/14",11,"Zieler, Ron-Robert","Hunt, Aaron",1,"Tor",25,1,"Hannover 96","SV Werder Bremen",24,27,3,9
2013-11-09,"13/14",12,"Hitz, Marwin","Müller8, Thomas",1,"Tor",90,-2,"FC Augsburg","FC Bayern München",26,24,4,5
2013-11-09,"13/14",12,"Casteels, Koen","Ramos, Adrián",2,"Tor",53,-1,"TSG 1899 Hoffenheim","Hertha BSC",21,27,1,5
2013-11-09,"13/14",12,"Kraft2, Thomas","Salihovic, Sejad",1,"Tor",70,2,"Hertha BSC","TSG 1899 Hoffenheim",25,29,3,9
2013-11-29,"13/14",14,"Adler, Rene","Rodriguez, Ricardo",1,"Tor",31,1,"Hamburger SV","VfL Wolfsburg",28,21,7,4
2013-11-30,"13/14",14,"Wolf1, Raphael","Salihovic, Sejad",1,"Tor",12,0,"SV Werder Bremen","TSG 1899 Hoffenheim",25,29,4,9
2013-11-30,"13/14",14,"Wolf1, Raphael","Salihovic, Sejad",1,"Tor",18,-1,"SV Werder Bremen","TSG 1899 Hoffenheim",25,29,4,9
2013-11-30,"13/14",14,"Casteels, Koen","Hunt, Aaron",2,"Tor",45,2,"TSG 1899 Hoffenheim","SV Werder Bremen",21,27,1,9
2013-11-30,"13/14",14,"Weidenfeller, Roman","Choupo-Moting, Eric Maxim",1,"Tor",74,1,"Borussia Dortmund","1.FSV Mainz 05",33,24,13,6
2013-11-30,"13/14",14,"Karius, Loris","Lewandowski, Robert",2,"Tor",78,0,"1.FSV Mainz 05","Borussia Dortmund",20,25,1,5
2013-11-30,"13/14",14,"Karius, Loris","Lewandowski, Robert",2,"Tor",90,-1,"1.FSV Mainz 05","Borussia Dortmund",20,25,1,5
2013-11-30,"13/14",14,"Ulreich, Sven","Farfan, Jefferson",1,"Tor",47,-1,"VfB Stuttgart","FC Schalke 04",25,29,6,9
2013-12-07,"13/14",15,"ter Stegen, Marc-André","Farfan, Jefferson",2,"Tor",17,0,"Borussia Mönchengladbach","FC Schalke 04",21,29,3,9
2013-12-07,"13/14",15,"Fährmann, Ralf","Kruse2, Max",1,"Tor",45,0,"FC Schalke 04","Borussia Mönchengladbach",25,25,5,6
2013-12-13,"13/14",16,"Wolf1, Raphael","Ramos, Adrián",1,"Tor",18,1,"SV Werder Bremen","Hertha BSC",25,27,4,5
2013-12-14,"13/14",16,"Davari, Daniel","Verhaegh, Paul",1,"Tor",23,0,"Eintracht Braunschweig","FC Augsburg",26,30,0,9
2013-12-14,"13/14",16,"Baumann, Oliver","Farfan, Jefferson",1,"Tor",67,-1,"SC Freiburg","FC Schalke 04",23,29,4,9
2013-12-15,"13/14",16,"Leno, Bernd","Joselu,",2,"gehalten",90,-1,"Bayer 04 Leverkusen","Eintracht Frankfurt",21,23,2,3
2013-12-21,"13/14",17,"Grahl, Jens","Oehrl, Torsten",1,"Tor",29,0,"TSG 1899 Hoffenheim","Eintracht Braunschweig",25,28,0,5
2014-01-24,"13/14",18,"ter Stegen, Marc-André","Müller8, Thomas",2,"Tor",54,-1,"Borussia Mönchengladbach","FC Bayern München",21,24,3,5
2014-02-02,"13/14",19,"Kraft2, Thomas","Drmic, Josip",2,"Tor",90,-1,"Hertha BSC","1.FC Nürnberg",25,21,3,4
2014-02-08,"13/14",20,"Karius, Loris","Rodriguez, Ricardo",1,"Tor",59,0,"1.FSV Mainz 05","VfL Wolfsburg",20,21,1,4
2014-02-08,"13/14",20,"Adler, Rene","Ramos, Adrián",2,"gehalten",15,0,"Hamburger SV","Hertha BSC",29,28,7,5
2014-02-15,"13/14",21,"Trapp2, Kevin","Lewandowski, Robert",1,"Tor",47,-2,"Eintracht Frankfurt","Borussia Dortmund",23,25,3,5
2014-02-15,"13/14",21,"Ulreich, Sven","Firmino, Roberto",1,"Tor",90,-2,"VfB Stuttgart","TSG 1899 Hoffenheim",25,22,6,3
2014-02-22,"13/14",22,"ter Stegen, Marc-André","Salihovic, Sejad",2,"Tor",82,1,"Borussia Mönchengladbach","TSG 1899 Hoffenheim",21,29,3,9
2014-02-22,"13/14",22,"Schäfer1, Raphael","Kumbela, Domi",2,"gehalten",41,-1,"1.FC Nürnberg","Eintracht Braunschweig",35,29,12,0
2014-02-22,"13/14",22,"Schäfer1, Raphael","Bicakcic, Ermin",2,"gehalten",63,1,"1.FC Nürnberg","Eintracht Braunschweig",35,24,12,3
2014-02-22,"13/14",22,"Petkovic2, Marjan","Kiyotake, Hiroshi",1,"gehalten",68,-1,"Eintracht Braunschweig","1.FC Nürnberg",34,24,0,6
2014-02-22,"13/14",22,"Leno, Bernd","Rodriguez, Ricardo",1,"gehalten",73,-1,"Bayer 04 Leverkusen","VfL Wolfsburg",22,21,2,4
2014-03-01,"13/14",23,"Fährmann, Ralf","Robben, Arjen",1,"Tor",77,-3,"FC Schalke 04","FC Bayern München",25,30,5,13
2014-03-02,"13/14",23,"Benaglio, Diego","Salihovic, Sejad",1,"Tor",82,-2,"VfL Wolfsburg","TSG 1899 Hoffenheim",30,29,8,9
2014-03-08,"13/14",24,"Leno, Bernd","Huszti, Szabolcs",1,"gehalten",5,0,"Bayer 04 Leverkusen","Hannover 96",22,30,2,9
2014-03-08,"13/14",24,"Casteels, Koen","Huntelaar, Klaas-Jan",1,"gehalten",32,-2,"TSG 1899 Hoffenheim","FC Schalke 04",21,30,1,11
2014-03-08,"13/14",24,"Davari, Daniel","Gentner, Christian",1,"gehalten",52,-1,"Eintracht Braunschweig","VfB Stuttgart",26,28,0,9
2014-03-08,"13/14",24,"Trapp2, Kevin","Calhanoglu, Hakan",1,"Tor",72,1,"Eintracht Frankfurt","Hamburger SV",23,20,3,0
2014-03-09,"13/14",24,"Kraft2, Thomas","Choupo-Moting, Eric Maxim",1,"Tor",65,1,"Hertha BSC","1.FSV Mainz 05",25,25,3,6
2014-03-15,"13/14",25,"Wolf1, Raphael","Harnik, Martin",2,"vorbei",45,0,"SV Werder Bremen","VfB Stuttgart",25,26,4,6
2014-03-15,"13/14",25,"Karius, Loris","Salihovic, Sejad",1,"vorbei",3,0,"1.FSV Mainz 05","TSG 1899 Hoffenheim",20,29,1,9
2014-03-23,"13/14",26,"Leno, Bernd","Salihovic, Sejad",2,"Tor",14,0,"Bayer 04 Leverkusen","TSG 1899 Hoffenheim",22,29,2,9
2014-03-25,"13/14",27,"Neuer, Manuel","Ramos, Adrián",1,"Tor",66,2,"FC Bayern München","Hertha BSC",28,28,7,5
2014-03-29,"13/14",28,"Davari, Daniel","Kießling, Stefan",1,"Tor",53,1,"Eintracht Braunschweig","Bayer 04 Leverkusen",26,30,0,11
2014-03-29,"13/14",28,"Ulreich, Sven","Reus2, Marco",2,"Tor",68,1,"VfB Stuttgart","Borussia Dortmund",25,24,6,4
2014-03-29,"13/14",28,"Baumann, Oliver","Drmic, Josip",2,"Tor",45,0,"SC Freiburg","1.FC Nürnberg",23,21,4,4
2014-03-29,"13/14",28,"Schäfer1, Raphael","Mehmedi, Admir",1,"Tor",53,1,"1.FC Nürnberg","SC Freiburg",35,23,12,5
2014-03-30,"13/14",28,"Adler, Rene","Daems, Filip",1,"gehalten",36,1,"Hamburger SV","Borussia Mönchengladbach",29,35,7,13
2014-04-05,"13/14",29,"Schäfer1, Raphael","Kruse2, Max",2,"Tor",79,-1,"1.FC Nürnberg","Borussia Mönchengladbach",35,26,12,6
